,SubjID,h1_demo_age_nontrad1,h1_demo_gender_male1,h1_demo_ethn_Lat1,h1_demo_ethn_Afr1,h1_demo_ethn_Asn1,h1_demo_ethn_Euro1,h1_demo_ethn_MENA1,h1_demo_ethn_Other1,h1_demo_parents_y_1,h1_demo_addl_lang_EngOther1,h1_demo_first_semest1,h1_regents_avg,h1_ESSES_avg,h1_textbook_y_1,h1_blackboard_y_1,synchronous1,section,HUMAN_attn,HUMAN_work,HUMAN_course,HUMAN_mental,HUMAN_sleep,HUMAN_family,HUMAN_tech,HUMAN_instr,HUMAN_disrupt,Attrition,Section.Type,GPA,h1_ESSES_Read_1,h1_ESSES_Read_2,h1_ESSES_Read_3,h1_ESSES_Read_4_reverse,h1_ESSES_Read_avg,h1_ESSES_Research_1,h1_ESSES_Research_2,h1_ESSES_Research_3,h1_ESSES_Research_4_reverse,h1_ESSES_Research_5,h1_ESSES_Research_avg,h1_ESSES_IL_1,h1_ESSES_IL_2_reverse,h1_ESSES_IL_3_reverse,h1_ESSES_IL_4,h1_ESSES_IL_avg,h1_ESSES_Tech_1,h1_ESSES_Tech_2,h1_ESSES_Tech_3_reverse,h1_ESSES_Tech_4,h1_ESSES_Tech_5,h1_ESSES_Tech_avg,h1_regents_correct1_1,h1_regents_correct1_2,h1_regents_correct1_3,h1_regents_correct1_4,h1_regents_correct1_5,h1_regents_correct1_6
385,SW2915,0,0,0,1,0,0,0,0,1,0,0,0.666666667,4.111111111,1,0,1,SW,0,0,0,0,0,1,1,1,0,0,regular,1,5,5,4,4,4.5,4,5,5,5,4,4.6,4,3,3,5,3.75,4,3,4,4,3,3.6,0,0,1,1,1,1
386,SW9452,0,1,0,0,0,0,1,0,0,1,0,1,3.5,1,0,1,SW,0,1,0,0,0,0,1,0,0,0,regular,3.3,4,5,3,3,3.75,4,3,3,3,4,3.4,4,4,3,3,3.5,3,3,4,4,3,3.4,1,1,1,1,1,1
387,SW5529,0,0,1,0,0,1,0,0,0,0,0,0.833333333,3.555555556,1,1,1,SW,1,1,1,0,0,1,0,0,0,0,regular,2,4,4,2,3,3.25,5,4,4,4,3,4,4,4,3,3,3.5,4,3,4,3,3,3.4,1,1,1,0,1,1
388,SW9307,1,0,0,0,0,0,1,0,1,1,0,0.5,4.333333333,1,1,1,SW,0,0,0,0,0,0,0,0,0,0,regular,3.3,5,5,5,4,4.75,5,5,5,3,5,4.6,5,5,3,4,4.25,4,4,3,5,3,3.8,1,1,1,0,0,0
389,SW4200,0,1,0,0,0,0,1,0,1,1,0,0.5,3.444444444,1,1,1,SW,0,0,0,1,0,0,1,1,1,0,regular,4,4,3,2,3,3,5,5,5,4,6,5,4,3,4,4,3.75,2,1,1,5,1,2,1,1,1,0,0,0
390,SW6867,0,1,0,0,0,1,1,0,1,1,0,0.166666667,4.111111111,1,1,1,SW,1,0,0,0,0,0,0,0,0,0,regular,3.7,5,5,3,2,3.75,5,5,6,5,5,5.2,4,4,3,2,3.25,2,4,4,5,5,4,0,0,0,0,0,1
391,SW5078,0,1,1,0,0,0,0,0,1,1,0,1,4.111111111,1,1,1,SW,1,0,0,0,0,0,0,0,0,0,regular,3.3,4,5,4,5,4.5,4,4,5,4,2,3.8,4,4,4,4,4,5,3,4,5,4,4.2,1,1,1,1,1,1
392,SW5441,0,0,0,1,0,0,0,0,0,0,0,0.833333333,4.5,1,1,1,SW,0,1,0,0,0,1,1,0,0,0,regular,0,4,5,4,3,4,4,4,4,5,4,4.2,5,5,5,4,4.75,5,5,5,5,5,5,1,1,1,0,1,1
393,SW1874,0,1,1,0,0,0,0,0,1,1,1,0.833333333,4.388888889,1,1,1,SW,0,0,0,0,1,0,1,0,0,0,regular,2.7,5,5,5,4,4.75,5,5,5,4,5,4.8,6,2,3,5,4,4,4,4,4,4,4,1,1,1,1,0,1
394,SW5705,0,0,0,0,0,1,0,0,1,1,0,0.833333333,3.5,1,1,1,SW,0,0,0,0,0,1,1,0,1,1,regular,NA,4,4,4,3,3.75,4,4,4,3,4,3.8,4,3,3,4,3.5,4,4,2,3,2,3,1,1,1,1,0,1
395,SW5915,0,0,0,0,0,1,0,0,0,1,0,0.666666667,5.388888889,1,1,1,SW,0,0,0,0,0,0,1,0,0,0,regular,3.7,6,6,6,5,5.75,5,5,5,5,5,5,6,6,5,6,5.75,5,5,5,6,5,5.2,1,1,1,1,0,0
396,SW0685,0,0,0,0,1,0,0,0,0,1,0,0.666666667,3.444444444,1,1,1,SW,1,1,0,0,0,0,1,0,0,0,regular,2.3,4,3,3,3,3.25,4,4,4,3,4,3.8,3,3,3,4,3.25,3,3,3,4,4,3.4,1,1,1,0,1,0
397,SW1245,0,1,0,0,0,1,0,0,0,0,0,0.833333333,3.722222222,1,1,1,SW,0,0,0,0,0,0,0,0,0,0,regular,3.3,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,3,3.75,2,4,4,4,3,3.4,0,1,1,1,1,1
398,SW0530,0,0,0,1,0,0,0,0,1,0,0,0.666666667,4.055555556,1,1,1,SW,0,0,0,0,0,0,1,0,0,0,regular,3,5,4,4,2,3.75,4,4,4,3,5,4,4,3,5,4,4,5,5,3,5,4,4.4,1,0,1,1,1,0
399,SW8300,0,0,0,1,0,0,0,0,1,1,0,1,3.055555556,1,1,1,SW,1,0,0,0,0,0,0,0,0,0,regular,2,4,3,3,4,3.5,3,3,3,2,3,2.8,3,3,2,2,2.5,4,3,3,4,3,3.4,1,1,1,1,1,1
400,SW7393,1,0,1,0,0,0,0,0,0,1,0,0.666666667,3.555555556,1,0,1,SW,0,0,0,0,0,0,1,1,0,0,regular,0,5,4,4,4,4.25,4,4,2,3,3,3.2,4,3,3,4,3.5,4,4,3,4,2,3.4,0,1,1,1,0,1
401,SW9401,0,0,0,0,0,0,0,0,1,0,1,0.5,4.444444444,1,1,1,SW,0,0,1,0,0,0,0,0,0,0,regular,1,5,5,6,4,5,4,5,5,4,5,4.6,3,4,5,4,4,4,4,4,5,4,4.2,1,1,0,0,1,0
402,SW9847,0,1,1,0,0,0,0,0,0,1,0,0.833333333,5.055555556,1,1,1,SW,0,1,0,0,0,0,1,0,0,0,regular,3.7,6,6,6,6,6,6,5,5,4,5,5,6,4,5,4,4.75,5,5,3,5,5,4.6,0,1,1,1,1,1
403,SW9309,0,1,0,0,0,1,0,0,1,0,0,0.166666667,4.722222222,1,0,1,SW,0,1,0,0,0,0,1,0,0,0,regular,4,5,5,5,2,4.25,5,5,5,5,3,4.6,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0,0,0
404,SW6353,0,0,0,0,0,1,0,0,0,0,0,0.166666667,4.5,1,1,1,SW,1,0,0,0,0,0,1,0,0,0,regular,0,5,5,5,2,4.25,4,4,4,3,4,3.8,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0,0
405,SW2928,0,1,0,1,0,0,0,0,1,0,0,0.5,4.222222222,1,1,1,SW,1,1,1,0,0,0,0,0,0,0,regular,0,5,5,4,5,4.75,4,3,4,2,4,3.4,5,4,4,4,4.25,5,5,3,5,5,4.6,1,1,1,0,0,0
406,SW0390,0,0,1,0,0,0,0,0,1,0,0,0.833333333,4.388888889,1,1,1,SW,0,0,0,0,0,0,1,0,0,0,regular,3.7,6,5,4,5,5,5,4,5,4,3,4.2,4,5,4,3,4,5,4,4,6,3,4.4,1,1,1,1,0,1
407,SW4523,0,1,0,0,0,0,1,0,0,1,0,0.5,3.944444444,1,1,1,SW,0,0,0,0,0,0,1,0,0,0,regular,2.7,5,5,5,3,4.5,5,4,4,3,2,3.6,4,4,5,3,4,4,3,3,5,4,3.8,1,0,0,1,0,1
408,SW2860,0,0,0,1,0,0,0,0,0,1,0,0.833333333,4.833333333,1,1,1,SW,0,0,0,0,0,0,1,0,0,0,regular,0,5,5,4,5,4.75,4,4,5,5,5,4.6,6,5,5,6,5.5,5,4,5,5,4,4.6,1,1,1,1,0,1
409,SW4518,0,0,0,1,0,0,0,0,1,0,0,1,4.722222222,1,1,1,SW,0,0,0,0,0,0,1,0,0,0,regular,2,6,3,4,5,4.5,4,5,5,5,4,4.6,5,4,4,5,4.5,6,6,3,6,5,5.2,1,1,1,1,1,1
410,SW3727,0,0,0,0,1,0,0,0,0,1,1,0.833333333,3,1,1,1,SW,0,0,1,1,0,0,0,1,0,0,regular,3.7,4,4,2,1,2.75,4,3,4,3,3,3.4,3,3,3,3,3,3,2,2,5,2,2.8,1,1,0,1,1,1
411,SW9392,0,0,1,0,0,0,0,0,0,1,0,0.5,3.666666667,1,1,1,SW,1,0,0,0,0,0,0,0,0,0,regular,3,4,4,4,3,3.75,3,4,4,3,4,3.6,4,3,3,4,3.5,4,4,3,4,4,3.8,0,0,1,1,0,1
412,SE8619,0,1,0,1,0,0,0,0,1,0,1,0.5,4.666666667,0,1,0,SE,0,0,0,0,0,0,0,0,1,0,jumbo,0,6,4,5,2,4.25,4,4,4,4,4,4,4,5,4,4,4.25,6,6,6,6,6,6,1,0,1,1,0,0
413,SE3365,0,1,1,0,0,0,0,0,0,1,1,0.833333333,4.166666667,1,1,0,SE,0,0,1,0,0,0,0,0,0,0,jumbo,4,5,5,5,4,4.75,5,4,5,5,4,4.6,4,4,2,4,3.5,4,4,4,3,4,3.8,1,0,1,1,1,1
414,SE3695,0,1,0,0,0,0,1,0,1,1,0,0.833333333,3.777777778,1,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,0,5,4,5,2,4,4,3,4,3,4,3.6,5,4,3,4,4,4,4,2,5,3,3.6,0,1,1,1,1,1
415,SE7737,0,1,0,0,1,0,1,0,0,1,1,0.833333333,4.611111111,1,1,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,0,5,5,4,6,5,5,6,5,4,4,4.8,4,3,3,4,3.5,6,4,5,4,6,5,0,1,1,1,1,1
416,SE5381,0,1,0,1,0,0,0,0,1,0,0,1,3.777777778,0,1,0,SE,0,0,1,0,0,0,0,1,0,0,jumbo,2,5,4,2,4,3.75,4,5,5,3,4,4.2,4,3,3,3,3.25,4,3,3,5,4,3.8,1,1,1,1,1,1
417,SE9692,0,1,0,0,1,0,0,0,0,0,1,0.333333333,4.111111111,1,1,0,SE,0,1,0,0,0,0,1,0,0,0,jumbo,0,6,6,5,3,5,5,4,5,1,4,3.8,5,1,2,5,3.25,5,5,2,5,5,4.4,0,1,0,0,0,1
418,SE2070,0,0,0,0,0,1,0,0,0,1,0,0.5,2.555555556,0,0,0,SE,1,1,0,1,0,1,1,0,0,1,jumbo,NA,4,3,1,1,2.25,3,3,4,4,1,3,2,2,2,2,2,4,1,2,4,3,2.8,1,1,1,0,0,0
419,SE1119,0,1,0,0,0,1,0,0,0,0,0,1,4,0,1,0,SE,0,0,0,1,0,0,1,0,0,0,jumbo,1,5,5,4,4,4.5,4,4,4,3,4,3.8,5,4,4,4,4.25,3,3,3,5,4,3.6,1,1,1,1,1,1
420,SE1676,0,1,0,0,0,0,0,0,1,0,1,0.5,3.611111111,1,1,0,SE,0,1,1,0,1,1,0,0,0,1,jumbo,NA,4,4,4,3,3.75,3,4,4,4,4,3.8,4,3,3,3,3.25,3,3,4,4,4,3.6,0,1,0,1,0,1
421,SE2521,1,0,0,0,0,0,0,1,0,0,1,0.666666667,3.222222222,0,1,0,SE,0,0,0,0,0,1,1,0,0,0,jumbo,4,4,4,2,3,3.25,4,2,3,3,3,3,4,3,3,3,3.25,5,3,3,4,2,3.4,1,1,1,1,0,0
422,SE4371,0,1,0,1,0,0,0,0,0,0,1,0.833333333,3.777777778,0,1,0,SE,1,0,0,0,0,1,1,0,0,1,jumbo,NA,3,5,4,2,3.5,4,4,4,3,4,3.8,4,3,5,4,4,5,4,2,4,4,3.8,1,1,1,1,1,0
423,SE2905,0,1,0,0,0,1,0,0,1,1,1,0.666666667,4.222222222,0,1,0,SE,0,1,0,0,0,0,1,0,0,0,jumbo,0,5,5,5,5,5,3,5,5,4,5,4.4,3,4,5,4,4,4,4,4,4,2,3.6,0,1,1,1,0,1
424,SE4696,1,0,0,1,0,0,0,0,0,0,1,1,3.666666667,1,1,0,SE,0,0,0,1,0,0,1,0,0,0,jumbo,4,5,5,4,4,4.5,4,4,4,4,3,3.8,3,3,4,4,3.5,3,3,3,5,1,3,1,1,1,1,1,1
425,SE4759,0,0,0,0,0,1,0,0,1,1,1,1,5.222222222,1,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,3,6,6,6,5,5.75,6,6,6,5,4,5.4,5,5,3,5,4.5,5,5,5,6,5,5.2,1,1,1,1,1,1
426,SE6582,0,0,0,0,0,1,0,0,0,0,0,0.666666667,4.555555556,1,1,0,SE,0,0,1,0,0,0,0,1,0,0,jumbo,4,5,5,5,5,5,4,5,5,2,5,4.2,5,5,5,5,5,5,4,2,5,5,4.2,1,0,1,1,1,0
427,SE7921,0,1,0,1,0,0,0,0,1,0,1,0.666666667,3.388888889,1,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,4,4,5,4,3,4,3,3,3,5,4,3.6,3,1,2,4,2.5,3,3,4,4,3,3.4,1,1,1,0,0,1
428,SE6556,0,0,1,0,0,0,0,0,0,0,1,1,3.277777778,1,0,0,SE,0,0,0,0,0,0,0,1,0,1,jumbo,NA,3,2,2,1,2,3,2,4,5,2,3.2,3,5,3,2,3.25,5,3,6,6,2,4.4,1,1,1,1,1,1
429,SE5111,0,0,0,1,0,0,0,0,0,0,0,0.666666667,4.722222222,1,1,0,SE,0,1,0,0,0,0,1,0,0,0,jumbo,2.7,5,5,4,5,4.75,5,5,5,5,5,5,5,4,4,4,4.25,5,5,4,5,5,4.8,0,1,1,1,0,1
430,SE4412,0,0,0,0,0,1,0,0,1,0,1,1,4.111111111,1,1,0,SE,1,1,1,0,0,0,0,0,0,0,jumbo,2.3,4,4,4,2,3.5,3,4,3,3,4,3.4,4,5,4,4,4.25,4,5,5,6,6,5.2,1,1,1,1,1,1
431,SE3528,0,1,0,0,0,1,0,1,1,0,0,0.833333333,4.555555556,1,1,0,SE,0,1,0,0,0,1,1,0,1,0,jumbo,0,5,5,4,4,4.5,5,3,5,5,4,4.4,4,5,5,5,4.75,5,4,5,4,5,4.6,1,1,1,1,0,1
432,SE2761,0,0,0,1,0,0,0,0,0,1,0,0.833333333,4.277777778,1,1,0,SE,1,0,0,0,0,0,1,0,0,0,jumbo,4,4,5,5,5,4.75,4,4,5,3,4,4,5,5,4,4,4.5,5,5,4,3,3,4,1,1,1,1,1,0
433,SE2151,0,0,0,1,0,0,0,0,0,0,1,0.833333333,4.333333333,1,0,0,SE,0,1,1,1,0,0,0,0,0,1,jumbo,NA,5,5,5,4,4.75,4,6,6,6,6,5.6,1,1,3,5,2.5,5,5,3,5,3,4.2,1,1,1,0,1,1
434,SE3753,0,0,0,0,0,0,1,0,0,1,1,0.833333333,3.666666667,1,1,0,SE,0,0,0,0,1,0,0,0,1,0,jumbo,4,5,4,4,2,3.75,2,4,4,3,4,3.4,4,3,4,5,4,3,3,3,5,4,3.6,1,1,1,1,1,0
435,SE5671,0,1,0,0,0,0,1,0,1,1,0,0.333333333,2.555555556,1,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,2,1,2,2,5,2.5,1,1,1,1,1,1,4,3,3,4,3.5,4,3,4,3,3,3.4,0,0,0,1,0,1
436,SE0645,0,0,0,0,0,1,0,0,0,1,1,1,4.555555556,1,1,0,SE,0,1,0,1,0,0,1,0,0,0,jumbo,3.7,6,6,5,4,5.25,5,5,4,3,5,4.4,5,5,5,5,5,5,4,3,2,5,3.8,1,1,1,1,1,1
437,SE1535,0,1,0,0,0,0,1,0,1,1,1,0,3.444444444,1,0,0,SE,0,1,0,0,0,0,0,0,0,0,jumbo,0,3,4,3,3,3.25,3,4,3,5,4,3.8,4,4,2,4,3.5,3,2,4,4,3,3.2,0,0,0,0,0,0
438,SE0080,0,1,1,0,0,0,0,0,1,0,1,0.5,3.944444444,1,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,3.3,5,5,5,2,4.25,4,4,4,4,3,3.8,6,1,1,6,3.5,5,4,3,5,4,4.2,1,1,1,0,0,0
439,SE9795,0,0,0,0,0,1,0,0,0,0,1,0.666666667,3.611111111,1,1,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,2,4,4,4,3,3.75,4,4,4,4,3,3.8,4,4,3,4,3.75,3,3,3,4,3,3.2,1,1,1,0,1,0
440,SE4693,0,0,1,0,0,0,0,0,1,1,0,0.833333333,3.611111111,0,1,0,SE,1,0,0,0,0,0,1,0,0,1,jumbo,NA,4,4,3,6,4.25,3,4,3,3,2,3,3,3,3,2,2.75,5,3,4,5,5,4.4,0,1,1,1,1,1
441,SE7501,0,0,1,0,0,0,0,0,0,1,1,0.5,3.611111111,1,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,4,4,5,2,3,3.5,5,4,4,4,4,4.2,4,4,3,3,3.5,4,4,2,4,2,3.2,1,0,1,0,0,1
442,SE0117,0,1,1,0,0,0,0,0,0,1,1,1,3.555555556,1,1,0,SE,0,0,1,0,0,0,0,1,0,0,jumbo,2,4,4,3,4,3.75,3,4,4,4,3,3.6,3,3,3,4,3.25,5,4,3,4,2,3.6,1,1,1,1,1,1
443,SE2480,0,0,0,0,0,1,0,0,0,0,1,0.666666667,2.944444444,1,1,0,SE,0,0,0,0,1,1,0,0,0,1,jumbo,NA,4,4,3,2,3.25,4,3,2,1,1,2.2,3,2,3,3,2.75,5,4,4,4,1,3.6,1,1,1,1,0,0
444,SE1241,0,1,0,0,0,1,0,0,0,1,1,0.666666667,4.166666667,0,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,2.3,5,5,4,3,4.25,5,5,5,4,4,4.6,4,3,3,4,3.5,5,4,3,5,4,4.2,1,1,0,1,1,0
445,SE7354,0,1,0,0,0,0,1,0,0,1,1,1,4.111111111,0,1,0,SE,1,0,0,0,0,0,0,0,0,0,jumbo,3.3,4,4,3,4,3.75,4,3,4,4,3,3.6,4,4,4,4,4,5,4,5,6,5,5,1,1,1,1,1,1
446,SE5726,1,0,1,0,0,0,0,0,0,1,1,0.166666667,4.5,1,1,0,SE,0,1,0,0,0,0,0,0,0,0,jumbo,2,6,5,5,5,5.25,4,4,4,3,5,4,4,3,4,4,3.75,6,5,4,5,5,5,0,0,0,0,0,1
447,SE0816,0,1,1,0,0,0,0,0,0,1,1,0.666666667,3.444444444,1,1,0,SE,0,0,0,0,1,1,0,0,0,0,jumbo,3.3,4,4,3,3,3.5,3,4,4,3,3,3.4,2,4,2,5,3.25,5,3,2,5,3,3.6,1,1,0,1,1,0
448,SE3958,0,1,1,0,0,0,0,0,0,0,1,0.666666667,4.444444444,1,0,0,SE,0,1,0,0,1,0,1,0,0,1,jumbo,NA,3,5,4,5,4.25,5,5,5,4,5,4.8,5,5,5,5,5,5,4,1,5,4,3.8,1,1,1,1,0,0
449,SE6257,0,1,0,0,0,1,0,0,1,1,0,1,3.722222222,1,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,4,4,4,4,3,3.75,4,5,5,4,4,4.4,4,3,2,5,3.5,3,2,4,5,2,3.2,1,1,1,1,1,1
450,SE7805,0,1,0,0,0,1,0,0,0,0,1,0.5,3.777777778,0,1,0,SE,0,1,1,0,0,0,0,0,0,1,jumbo,NA,5,5,5,2,4.25,2,2,2,5,4,3,2,5,5,2,3.5,5,5,2,5,5,4.4,0,1,1,0,1,0
451,SE2729,0,0,0,0,0,0,1,0,0,1,1,1,4.722222222,1,1,0,SE,0,0,0,1,0,0,1,0,1,0,jumbo,2.7,5,5,5,5,5,5,5,5,4,5,4.8,5,5,5,5,5,4,5,4,4,4,4.2,1,1,1,1,1,1
452,SE4636,0,0,1,0,0,0,0,0,0,1,1,0.333333333,3.5,0,1,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,3,5,4,4,4,4.25,4,4,2,3,2,3,4,4,4,3,3.75,4,2,4,3,3,3.2,0,1,0,1,0,0
453,SE1039,0,1,0,1,0,0,0,0,0,0,1,0.5,3.722222222,0,0,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,1,5,4,4,3,4,5,2,2,2,4,3,5,3,3,5,4,5,3,2,6,4,4,1,0,1,1,0,0
454,SE5388,0,1,0,1,0,0,0,0,1,0,1,0.833333333,4.333333333,0,0,0,SE,1,0,1,0,0,0,1,0,0,1,jumbo,NA,6,6,4,5,5.25,4,4,5,5,5,4.6,3,3,5,3,3.5,5,5,2,5,3,4,0,1,1,1,1,1
455,SE8559,1,0,0,0,0,1,0,1,0,1,1,0.666666667,4.611111111,1,1,0,SE,1,0,0,0,0,0,1,1,0,0,jumbo,2,5,5,5,5,5,4,4,5,4,5,4.4,5,3,4,4,4,5,5,4,6,5,5,1,1,1,0,0,1
456,SE4007,1,0,0,0,0,1,0,0,1,1,1,1,4.277777778,1,1,0,SE,0,0,0,0,0,1,1,0,0,0,jumbo,4,5,4,4,3,4,3,3,5,3,4,3.6,5,5,5,4,4.75,4,5,5,5,5,4.8,1,1,1,1,1,1
457,SE3389,1,0,0,0,1,0,0,0,0,1,1,0.333333333,4.166666667,1,1,0,SE,0,1,1,0,0,1,1,0,0,0,jumbo,4,5,5,5,5,5,3,4,5,3,3,3.6,4,4,4,4,4,5,3,4,5,4,4.2,1,1,0,0,0,0
458,SE0158,1,0,0,1,0,0,0,0,0,1,1,0.5,4.166666667,1,1,0,SE,0,1,0,0,0,0,0,0,0,0,jumbo,0,5,5,6,5,5.25,1,5,5,5,2,3.6,5,5,5,5,5,5,2,2,5,2,3.2,0,1,0,1,1,0
459,SE4400,0,0,0,1,0,0,0,0,1,0,1,0.666666667,4.166666667,1,1,0,SE,1,0,0,0,0,0,1,0,0,0,jumbo,1,5,4,4,4,4.25,5,4,4,2,5,4,5,3,3,4,3.75,5,5,4,5,4,4.6,1,1,1,1,0,0
460,SE4133,0,1,0,1,0,1,0,0,1,1,0,0.5,4.277777778,1,0,0,SE,0,0,1,0,0,0,0,1,0,1,jumbo,NA,6,5,5,4,5,4,4,5,5,4,4.4,5,2,3,3,3.25,6,4,3,5,4,4.4,1,1,1,0,0,0
461,SE7560,0,1,1,0,0,0,0,0,0,1,1,1,5.555555556,1,1,0,SE,0,1,0,1,0,1,0,1,1,0,jumbo,4,5,6,5,4,5,4,6,6,6,5,5.4,6,6,5,6,5.75,6,6,6,6,6,6,1,1,1,1,1,1
462,SE9824,0,1,0,0,0,1,0,0,0,0,1,0.833333333,4.444444444,1,1,0,SE,1,0,0,0,1,0,0,1,0,0,jumbo,2.3,5,4,4,4,4.25,4,5,6,5,4,4.8,4,5,4,3,4,6,5,2,6,4,4.6,1,1,0,1,1,1
463,SE6932,0,1,0,1,0,0,0,0,1,1,1,1,4.944444444,1,1,0,SE,0,0,1,0,0,0,0,0,0,0,jumbo,4,6,6,4,5,5.25,4,5,6,4,6,5,3,6,5,5,4.75,6,4,5,6,3,4.8,1,1,1,1,1,1
464,SE7173,0,0,0,1,0,0,0,0,0,1,0,0.333333333,4.5,1,1,0,SE,1,1,0,0,1,0,1,0,0,0,jumbo,1,5,5,5,4,4.75,5,4,4,3,5,4.2,5,5,5,5,5,4,4,3,5,5,4.2,1,1,0,0,0,0
465,SE8069,0,0,0,0,1,0,0,0,1,1,1,0.5,4.388888889,0,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,4,5,5,5,3,4.5,4,5,5,3,5,4.4,5,5,4,6,5,6,4,2,6,1,3.8,1,1,0,0,0,1
466,SE2430,0,1,1,0,0,1,0,0,0,0,0,0.833333333,4.388888889,1,1,0,SE,0,0,1,0,0,0,0,0,0,0,jumbo,0,5,5,5,4,4.75,4,5,4,5,4,4.4,5,4,3,4,4,5,5,2,5,5,4.4,1,1,1,1,0,1
467,SE3683,0,0,1,0,0,0,0,0,0,1,1,1,4.111111111,1,0,0,SE,0,1,0,0,1,0,0,1,0,1,jumbo,NA,5,5,4,5,4.75,5,4,4,3,4,4,4,3,3,4,3.5,5,4,3,5,4,4.2,1,1,1,1,1,1
468,SE6303,0,1,1,0,0,0,0,0,0,1,1,0.5,4,1,0,0,SE,0,0,0,0,1,0,1,0,0,0,jumbo,3.3,4,5,2,4,3.75,4,4,6,3,3,4,4,2,2,4,3,5,4,4,6,6,5,0,1,1,1,0,0
469,SE5103,0,0,0,0,0,1,0,0,0,0,1,0.166666667,4.166666667,1,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,4,5,5,4,3,4.25,4,4,4,3,4,3.8,5,5,5,4,4.75,5,4,2,5,4,4,0,0,1,0,0,0
470,SE6070,0,0,0,0,0,1,0,0,1,0,1,1,4.555555556,0,1,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,1,5,5,2,4,4,5,5,5,3,5,4.6,6,5,4,5,5,5,5,4,6,3,4.6,1,1,1,1,1,1
471,SE9580,0,1,1,0,0,1,0,0,0,0,1,0.666666667,4.166666667,1,1,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,2,5,5,5,4,4.75,4,3,3,4,3,3.4,5,5,4,4,4.5,4,4,4,5,4,4.2,0,1,1,1,1,0
472,SE7715,0,1,0,0,0,1,0,0,1,1,0,0.833333333,4.111111111,1,1,0,SE,1,0,0,1,0,0,1,0,0,1,jumbo,NA,5,5,5,3,4.5,4,5,5,3,4,4.2,4,4,4,4,4,4,5,2,5,3,3.8,1,1,1,1,0,1
473,SE5314,0,1,0,0,0,1,1,0,1,1,0,1,4.333333333,1,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,4,5,4,4,5,4.5,4,5,5,4,5,4.6,5,4,1,5,3.75,4,5,5,4,4,4.4,1,1,1,1,1,1
474,SE5943,0,0,1,0,0,0,0,0,0,0,1,0.833333333,5.055555556,1,1,0,SE,0,1,0,0,1,0,1,0,0,0,jumbo,2,6,6,6,6,6,4,4,5,4,5,4.4,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,1
475,SE9844,0,0,0,1,0,0,0,0,1,1,1,0.666666667,3.944444444,1,0,0,SE,0,0,0,0,0,0,1,0,0,1,jumbo,NA,5,4,5,3,4.25,4,4,4,3,5,4,4,3,2,5,3.5,6,4,2,5,3,4,0,1,1,1,0,1
476,SE2109,0,1,1,0,0,0,0,0,1,1,1,0.5,4.944444444,1,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,4,6,4,5,6,5.25,5,5,6,6,4,5.2,5,6,6,2,4.75,5,4,3,6,5,4.6,1,0,1,1,0,0
477,SE0415,0,0,1,0,0,0,0,0,1,0,1,0.5,3.777777778,1,1,0,SE,0,1,1,1,0,0,1,0,0,0,jumbo,2,4,4,3,2,3.25,3,4,5,3,5,4,4,3,3,4,3.5,4,5,5,5,2,4.2,0,1,1,1,0,0
478,SE6441,1,1,0,0,0,1,0,0,1,0,1,1,4.666666667,1,1,0,SE,0,0,1,0,0,1,1,0,0,0,jumbo,4,5,5,5,5,5,5,4,4,5,4,4.4,5,5,5,5,5,5,4,4,5,4,4.4,1,1,1,1,1,1
479,SE3681,0,0,0,0,0,0,1,0,1,1,1,0.666666667,4.166666667,1,1,0,SE,0,0,0,0,0,0,1,0,1,0,jumbo,3.7,5,5,5,5,5,1,5,5,2,5,3.6,3,4,3,5,3.75,5,5,5,3,4,4.4,1,1,1,0,0,1
480,SE9635,0,1,0,0,1,0,0,0,1,1,1,0.666666667,4,0,0,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,4,5,4,4,4,4.25,3,4,4,4,4,3.8,4,3,3,4,3.5,4,5,4,5,4,4.4,0,0,1,1,1,1
